;company_id;NFS_CODE;NFS_NAME;LT_NNR2;LT_NAME;IL_NAME;IL_NUMBER;IL_DATE;IL_DATE_BEGIN;IL_DATE_END;IL_DATE_NULLIFY;IL_TERM;IL_DUPLICAT_DATE;IL_DUPLICAT_NO;LT_NNR_DUPL;IL_REREG_DATE;IL_REREG_NO;LT_NNR_REREG;IL_SUSPEND_DATE;LT_NNR_SUSPEND;IL_RESUME_DATE;LT_NNR_RESUME;IL_NULLIFY_NO;LT_BOOL;IL_APPOINTMENT;ILD_LRO_DATE;ILD_AOC_NUM;ILD_AOC_DATE;ILD_AOSRS_NUM;ILD_AOSRS_DATE
2028;190; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ВІД ВОГНЕВИХ РИЗИКІВ ТА РИЗИКІВ СТИХІЙНИХ ЯВИЩ ; АВ № 500094 ; ; 27.02.2007 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 16.12.2009 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2029;190; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ ВІД НЕЩАСНИХ ВИПАДКІВ ; АВ № 500097 ; ; 30.08.2007 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 16.12.2009 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2030;190; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ КРЕДИТІВ (У ТОМУ ЧИСЛІ ВІДПОВІДАЛЬНОСТІ ПОЗИЧАЛЬНИКА ЗА НЕПОГАШЕННЯ КРЕДИТУ) ; АВ № 500096 ; ; 27.02.2007 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 16.12.2009 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2031;190; 2.5 ; Добровільні види страхування  ; ; Діюча ліцензія ; СТРАХУВАННЯ МАЙНА [КРІМ ЗАЛІЗНИЧНОГО, НАЗЕМНОГО, ПОВІТРЯНОГО, ВОДНОГО ТРАНСПОРТУ (МОРСЬКОГО ВНУТРІШНЬОГО ТА ІНШИХ ВИДІВ ВОДНОГО ТРАНСПОРТУ), ВАНТАЖІВ ТА БАГАЖУ (ВАНТАЖОБАГАЖУ)] ; АВ № 500095 ; ; 27.02.2007 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 16.12.2009 ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2032;190; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; МЕДИЧНЕ СТРАХУВАННЯ (БЕЗПЕРЕРВНЕ СТРАХУВАННЯ ЗДОРОВ'Я) ; ; ; 10.07.2018 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; ; ; ; ; ; 
2033;190; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ МЕДИЧНИХ ВИТРАТ ; ; ; 10.07.2018 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; ; ; ; ; ; 
2034;190; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ЗАЛІЗНИЧНОГО ТРАНСПОРТУ ; ; ; 08.11.2018 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; ; ; ; ; ; 
2035;191; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Заява лiцензiата про анулювання лiцензiї ; АНУЛЮВАННЯ ЛІЦЕНЗІЇ ; СТРАХУВАННЯ ЖИТТЯ ; АЕ № 284437 ; 03.04.2014 0:00:00 ; 20.07.2004 ; ; 19.02.2015 ; БЕЗСТРОКОВИЙ ; ; ; ; 19.02.2015 ; ; Н/В ; ; ; ; ; 237 ; Ні ; ; ; ; ; ; 
2036;192; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування фінансових ризиків ; - ; 29.09.2016 0:00:00 ; 29.09.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; В.о. Голови Нацкомфінпослуг ; ; ; ; ; 
2037;192; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування від вогневих  ризиків  та  ризиків  стихійних явищ ; - ; 29.09.2016 0:00:00 ; 29.09.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; В.о. Голови Нацкомфінпослуг ; ; ; ; ; 
2038;192; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування наземного транспорту (крім залізничного) ; - ; 29.09.2016 0:00:00 ; 29.09.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; В.о. Голови Нацкомфінпослуг ; ; ; ; ; 
2039;192; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування залізничного транспорту ; - ; 29.09.2016 0:00:00 ; 29.09.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; В.о. Голови Нацкомфінпослуг ; ; ; ; ; 
2040;192; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування вантажів та багажу (вантажобагажу) ; - ; 29.09.2016 0:00:00 ; 29.09.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; В.о. Голови Нацкомфінпослуг ; ; ; ; ; 
2041;192; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування  кредитів (у тому числі відповідальності позичальника за непогашення кредиту) ; - ; 29.09.2016 0:00:00 ; 29.09.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; В.о. Голови Нацкомфінпослуг ; ; ; ; ; 
2042;192; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування відповідальності перед третіми особами (іншої, ніж передбачена видами 01.12-01.14) ; - ; 29.09.2016 0:00:00 ; 29.09.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; В.о. Голови Нацкомфінпослуг ; ; ; ; ; 
2043;192; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування  майна (іншого,  ніж передбачено видами 01.05-01.09) ; - ; 29.09.2016 0:00:00 ; 29.09.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; В.о. Голови Нацкомфінпослуг ; ; ; ; ; 
2044;192; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; МЕДИЧНЕ СТРАХУВАННЯ (БЕЗПЕРЕРВНЕ СТРАХУВАННЯ ЗДОРОВ'Я) ; ; ; 11.01.2020 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; ; ; ; ; ; 
2045;192; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ МЕДИЧНИХ ВИТРАТ ; ; ; 11.01.2020 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; ; ; ; ; ; 
2046;193; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Виключення страховика з членів МТСБУ, втрата страховиком статусу асоційованого або повного члена МТСБУ, позбавлення членства в МТСБУ ; АНУЛЮВАННЯ ЛІЦЕНЗІЇ ; СТРАХУВАННЯ ЦИВІЛЬНО-ПРАВОВОЇ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ НАЗЕМНИХ ТРАНСПОРТНИХ ЗАСОБІВ ; АВ № 584902 ; ; 27.01.2011 ; ; 27.03.2014 ; БЕЗСТРОКОВИЙ ; ; ; ; 27.03.2014 ; ; Н/В ; ; ; ; ; 909 ; Ні ; ; ; ; ; ; 
2047;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; МЕДИЧНЕ СТРАХУВАННЯ (БЕЗПЕРЕРВНЕ СТРАХУВАННЯ ЗДОРОВ`Я) ; АЕ № 293773 ; 28.05.2014 0:00:00 ; 12.12.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2048;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ ВОДНОГО ТРАНСПОРТУ (ВКЛЮЧАЮЧИ ВІДПОВІДАЛЬНІСТЬ ПЕРЕВІЗНИКА) ; АЕ № 293769 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2049;193; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ ОПЕРАТОРА ЯДЕРНОЇ УСТАНОВКИ ЗА ЯДЕРНУ ШКОДУ, ЯКА МОЖЕ БУТИ ЗАПОДІЯНА ВНАСЛІДОК ЯДЕРНОГО ІНЦИДЕНТУ ; АЕ № 293778 ; 28.05.2014 0:00:00 ; 14.09.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2050;193; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВІДПОВІДАЛЬНОСТІ ЕКСПОРТЕРА ТА ОСОБИ, ЯКА ВІДПОВІДАЄ ЗА УТИЛІЗАЦІЮ (ВИДАЛЕННЯ) НЕБЕЗПЕЧНИХ ВІДХОДІВ, ЩОДО ВІДШКОДУВАННЯ ШКОДИ, ЯКУ МОЖЕ БУТИ ЗАПОДІЯНО ЗДОРОВ`Ю ЛЮДИНИ, ВЛАСНОСТІ ТА НАВКОЛИШНЬОМУ ПРИРОДНОМУ СЕРЕДОВИЩУ ПІД ЧАС ТРАНСКОРДОННОГО ПЕРЕВЕЗЕННЯ ТА УТИЛІЗАЦІЇ (ВИДАЛЕННЯ) НЕБЕЗПЕЧНИХ ВІДХОДІВ ; АЕ № 293781 ; 28.05.2014 0:00:00 ; 11.04.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2051;193; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ ГРОМАДЯН УКРАЇНИ, ЩО МАЮТЬ У ВЛАСНОСТІ ЧИ ІНШОМУ ЗАКОННОМУ ВОЛОДІННІ ЗБРОЮ, ЗА ШКОДУ, ЯКА МОЖЕ БУТИ ЗАПОДІЯНА ТРЕТІЙ ОСОБІ АБО ЇЇ МАЙНУ ВНАСЛІДОК ВОЛОДІННЯ, ЗБЕРІГАННЯ ЧИ ВИКОРИСТАННЯ ЦІЄЇ ЗБРОЇ ; АЕ № 293765 ; 28.05.2014 0:00:00 ; 26.07.2005 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2052;193; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; АВІАЦІЙНЕ СТРАХУВАННЯ ЦИВІЛЬНОЇ АВІАЦІЇ ; АЕ № 293767 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2053;193; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВІДПОВІДАЛЬНОСТІ СУБ`ЄКТІВ ПЕРЕВЕЗЕННЯ НЕБЕЗПЕЧНИХ ВАНТАЖІВ НА ВИПАДОК НАСТАННЯ НЕГАТИВНИХ НАСЛІДКІВ ПРИ ПЕРЕВЕЗЕННІ НЕБЕЗПЕЧНИХ ВАНТАЖІВ ; АЕ № 293771 ; 28.05.2014 0:00:00 ; 04.08.2005 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2054;193; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; ОСОБИСТЕ  СТРАХУВАННЯ ВІД НЕЩАСНИХ ВИПАДКІВ НА ТРАНСПОРТІ ; АЕ № 293774 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2055;193; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; ОСОБИСТЕ СТРАХУВАННЯ ПРАЦІВНИКІВ ВІДОМЧОЇ (КРІМ ТИХ, ЯКІ ПРАЦЮЮТЬ В УСТАНОВАХ І ОРГАНІЗАЦІЯХ, ЩО ФІНАНСУЮТЬСЯ З ДЕРЖАВНОГО БЮДЖЕТУ УКРАЇНИ) ТА СІЛЬСЬКОЇ ПОЖЕЖНОЇ ОХОРОНИ І ЧЛЕНІВ ДОБРОВІЛЬНИХ ПОЖЕЖНИХ ДРУЖИН (КОМАНД) ; АЕ № 293776 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2056;193; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ СУБ`ЄКТІВ ГОСПОДАРЮВАННЯ ЗА ШКОДУ, ЯКУ МОЖЕ БУТИ ЗАПОДІЯНО ПОЖЕЖАМИ ТА АВАРІЯМИ НА ОБ`ЄКТАХ ПІДВИЩЕНОЇ НЕБЕЗПЕКИ, ВКЛЮЧАЮЧИ ПОЖЕЖОВИБУХОНЕБЕЗПЕЧНІ  ОБ`ЄКТИ ТА ОБ`ЄКТИ, ГОСПОДАРСЬКА ДІЯЛЬНІСТЬ НА ЯКИХ МОЖЕ ПРИЗВЕСТИ ДО АВАРІЙ ЕКОЛОГІЧНОГО ТА САНІТАРНО-ЕПІДЕМІОЛОГІЧНОГО ХАРАКТЕРУ ; АЕ № 293777 ; 28.05.2014 0:00:00 ; 11.04.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2057;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВАНТАЖІВ ТА БАГАЖУ (ВАНТАЖОБАГАЖУ) ; АЕ № 293770 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2058;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ НАЗЕМНОГО ТРАНСПОРТУ (КРІМ ЗАЛІЗНИЧНОГО) ; АЕ № 293772 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2059;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ФІНАНСОВИХ РИЗИКІВ ; АЕ № 293779 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2060;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВІДПОВІДАЛЬНОСТІ ПЕРЕД ТРЕТІМИ ОСОБАМИ [КРІМ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ НАЗЕМНОГО ТРАНСПОРТУ, ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ ПОВІТРЯНОГО ТРАНСПОРТУ, ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ ВОДНОГО ТРАНСПОРТУ (ВКЛЮЧАЮЧИ ВІДПОВІДАЛЬНІСТЬ ПЕРЕВІЗНИКА)] ; АЕ № 293780 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2061;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВІД ВОГНЕВИХ РИЗИКІВ ТА РИЗИКІВ СТИХІЙНИХ ЯВИЩ ; АЕ № 293761 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2062;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВОДНОГО ТРАНСПОРТУ (МОРСЬКОГО  ВНУТРІШНЬОГО ТА ІНШИХ ВИДІВ ВОДНОГО ТРАНСПОРТУ) ; АЕ № 293762 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2063;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ МЕДИЧНИХ ВИТРАТ ; АЕ № 293763 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2064;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ КРЕДИТІВ (У ТОМУ ЧИСЛІ ВІДПОВІДАЛЬНОСТІ ПОЗИЧАЛЬНИКА ЗА НЕПОГАШЕННЯ КРЕДИТУ) ; АЕ № 293764 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2065;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ЦИВІЛЬНОЇ ВІДПОВІДАЛЬНОСТІ ВЛАСНИКІВ НАЗЕМНОГО ТРАНСПОРТУ (ВКЛЮЧАЮЧИ ВІДПОВІДАЛЬНІСТЬ ПЕРЕВІЗНИКА) ; АЕ № 293766 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2066;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ МАЙНА [КРІМ ЗАЛІЗНИЧНОГО, НАЗЕМНОГО, ПОВІТРЯНОГО, ВОДНОГО ТРАНСПОРТУ (МОРСЬКОГО ВНУТРІШНЬОГО ТА ІНШИХ ВИДІВ ВОДНОГО ТРАНСПОРТУ), ВАНТАЖІВ ТА БАГАЖУ (ВАНТАЖОБАГАЖУ)] ; АЕ № 293768 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2067;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; СТРАХУВАННЯ ВІД НЕЩАСНИХ ВИПАДКІВ ; АЕ № 293775 ; 28.05.2014 0:00:00 ; 01.08.2006 ; ; ; БЕЗСТРОКОВИЙ ; ; ; ; 29.04.2014 ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2068;193; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; страхування предмета іпотеки від ризиків випадкового знищення, випадкового пошкодження або псування ; ; ; 05.04.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2069;193; 3.0 ; ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ В ЧАСТИНІ ПРОВЕДЕННЯ КОНКРЕТНИХ ВИДІВ СТРАХУВАННЯ, ВИЗНАЧЕНИХ ЗАКОНОДАВСТВОМ ; Н/В ; Діюча ліцензія ; страхування цивільно-правової відповідальності приватного нотаріуса ; ; ; 05.04.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2070;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування сільськогосподарської продукції ; ; 12.04.2016 0:00:00 ; 12.04.2016 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; Голова Нацкомфінпослуг ; ; ; ; ; 
2071;193; 11.53 ;" ПОСЛУГИ У СФЕРІ СТРАХУВАННЯ; СТРАХОВІ ПОСЛУГИ "; Н/В ; Діюча ліцензія ; страхування здоров`я на випадок хвороби ; ------------ ; ; 27.04.2017 ; ; ; безстроковий ; ; ; ; ; ; Н/В ; ; ; ; ; ; Так ; ; ; ; ; ; 
2072;194; 2.5 ; Добровільні види страхування  ; ; Н/В ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; Ні ; ; ; ; ; ; 
2073;195; 2.5 ; Добровільні види страхування  ; Н/В ; АНУЛЮВАННЯ ЛІЦЕНЗІЇ ; СТРАХУВАННЯ МЕДИЧНИХ ВИТРАТ ; АВ № 483035 ; ; 12.05.2005 ; ; 11.06.2015 ; БЕЗСТРОКОВИЙ ; ; ; ; 11.06.2015 ; ; Н/В ; ; ; ; ; 1333 ; Ні ; ; ; ; ; ; 
2074;195; 2.2 ; Обов`язковіі види страхування (інші) ; Н/В ; АНУЛЮВАННЯ ЛІЦЕНЗІЇ ; СТРАХУВАННЯ ВІДПОВІДАЛЬНОСТІ СУБ`ЄКТІВ ПЕРЕВЕЗЕННЯ НЕБЕЗПЕЧНИХ ВАНТАЖІВ НА ВИПАДОК НАСТАННЯ НЕГАТИВНИХ НАСЛІДКІВ ПРИ ПЕРЕВЕЗЕННІ НЕБЕЗПЕЧНИХ ВАНТАЖІВ ; АВ № 483036 ; ; 13.09.2005 ; ; 11.06.2015 ; БЕЗСТРОКОВИЙ ; ; ; ; 11.06.2015 ; ; Н/В ; ; ; ; ; 1333 ; Ні ; ; ; ; ; ; 
